File ID	Channel	File Name	Plate	Sample	Row	Column	Well	Sorted Population	FSC-A	FSC-H	FSC-W	SSC-A	SSC-H	SSC-W	CD34	CD38	7-AAD	Time
F1	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_2.raw	1	17	B	22	B22	CD34+CD38-	477.0	282.0	433.0	227.0	129.0	450.0	299.0	268.0	268.0	77.6815
F2	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5														
F2	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	10	E10	CD34+CD38-	477.0	269.0	454.0	365.0	181.0	518.0	307.0	293.0	434.0	23.4114
F2	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5														
F2	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	11	E11	CD34+CD38-	395.0	254.0	398.0	231.0	130.0	453.0	318.0	256.0	261.0	23.6965
F2	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	1	E1	CD34-	375.0	255.0	376.0	140.0	95.0	377.0	251.0	492.0	281.0	20.556
F2	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	12	E12	CD34+CD38-	423.0	243.0	446.0	374.0	212.0	451.0	354.0	255.0	310.0	24.0101
F2	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	5	E5	CD34+CD38+	366.0	244.0	384.0	172.0	111.0	397.0	473.0	632.0	458.0	21.6169
F2	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	13	E13	CD34+CD38-	392.0	245.0	409.0	262.0	153.0	438.0	300.0	250.0	286.0	24.2753
F2	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	6	E6	CD34+CD38+	398.0	232.0	439.0	221.0	132.0	428.0	478.0	661.0	442.0	21.9087
F2	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	2	E2	CD34-	412.0	252.0	419.0	202.0	120.0	431.0	246.0	520.0	359.0	20.828000000000003
F2	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	3	E3	CD34-	441.0	257.0	440.0	333.0	188.0	454.0	265.0	458.0	356.0	21.0917
F2	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	14	E14	CD34+CD38-	398.0	233.0	437.0	282.0	177.0	406.0	326.0	251.0	436.0	24.5442
F2	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	7	E7	CD34+CD38+	454.0	263.0	442.0	263.0	147.0	458.0	552.0	609.0	445.0	22.2454
F2	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	4	E4	CD34-	369.0	242.0	391.0	177.0	112.0	404.0	246.0	467.0	369.0	21.3609
F2	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	8	E8	CD34+CD38+	454.0	255.0	456.0	189.0	108.0	445.0	462.0	636.0	468.0	22.5833
F2	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_4.raw	2	5	E	9	E9	CD34+CD38+	410.0	224.0	468.0	331.0	189.0	449.0	315.0	583.0	459.0	23.1558
F3	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11														
F3	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	1	K1	CD34-	371.0	243.0	391.0	156.0	98.0	407.0	236.0	445.0	350.0	46.1755
F3	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11														
F3	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	10	K10	CD34+CD38-	355.0	214.0	426.0	367.0	198.0	475.0	327.0	257.0	224.0	48.7791
F3	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	5	K5	CD34+CD38+	477.0	269.0	453.0	255.0	145.0	449.0	535.0	650.0	466.0	47.3304
F3	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	6	K6	CD34+CD38+	376.0	209.0	461.0	313.0	174.0	460.0	552.0	631.0	463.0	47.6568
F3	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	7	K7	CD34+CD38+	415.0	262.0	404.0	190.0	113.0	429.0	518.0	560.0	377.0	47.9322
F3	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	2	K2	CD34-	390.0	240.0	415.0	237.0	139.0	437.0	239.0	271.0	259.0	46.5023
F3	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	11	K11	CD34+CD38-	379.0	218.0	446.0	276.0	162.0	435.0	358.0	266.0	320.0	49.0478
F3	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	12	K12	CD34+CD38-	405.0	240.0	432.0	286.0	159.0	461.0	310.0	258.0	268.0	49.3208
F3	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	13	K13	CD34+CD38-	426.0	238.0	459.0	237.0	123.0	494.0	354.0	261.0	302.0	49.6106
F3	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	8	K8	CD34+CD38+	327.0	225.0	373.0	175.0	115.0	389.0	531.0	657.0	471.0	48.2465
F3	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	14	K14	CD34+CD38-	401.0	243.0	423.0	249.0	151.0	423.0	330.0	263.0	277.0	49.915
F3	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	9	K9	CD34+CD38+	414.0	256.0	415.0	187.0	109.0	441.0	421.0	557.0	368.0	48.5559
F3	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	3	K3	CD34-	409.0	246.0	425.0	262.0	154.0	436.0	254.0	404.0	236.0	46.7685
F3	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_5.raw	2	11	K	4	K4	CD34-	370.0	247.0	383.0	184.0	111.0	424.0	235.0	283.0	224.0	47.0427
F4	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17														
F4	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	21	A21	CD34+CD38+	382.0	250.0	391.0	156.0	101.0	396.0	442.0	663.0	466.0	76.649
F4	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17														
F4	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	17	A17	CD34-	319.0	202.0	404.0	304.0	186.0	418.0	263.0	261.0	248.0	75.3651
F4	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	22	A22	CD34+CD38+	410.0	263.0	400.0	192.0	109.0	453.0	353.0	659.0	468.0	76.9
F4	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	B	18	B18	CD34+CD38-	392.0	248.0	405.0	242.0	137.0	451.0	294.0	242.0	248.0	80.3567
F4	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	18	A18	CD34-	350.0	205.0	438.0	231.0	132.0	446.0	250.0	597.0	426.0	75.6312
F4	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	B	19	B19	CD34+CD38-	450.0	257.0	448.0	270.0	148.0	465.0	325.0	267.0	319.0	80.0806
F4	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	B	20	B20	CD34+CD38-	386.0	252.0	392.0	234.0	135.0	443.0	295.0	253.0	308.0	79.7773
F4	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	23	A23	CD34+CD38+	363.0	205.0	454.0	206.0	124.0	424.0	311.0	631.0	446.0	77.2898
F4	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	24	A24	CD34+CD38+	451.0	244.0	473.0	322.0	176.0	469.0	549.0	659.0	469.0	77.628
F4	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	19	A19	CD34-	337.0	241.0	358.0	154.0	100.0	396.0	251.0	449.0	348.0	75.9568
F4	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	A	20	A20	CD34-	343.0	238.0	368.0	159.0	103.0	397.0	246.0	323.0	261.0	76.2236
F4	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	B	21	B21	CD34+CD38-	409.0	253.0	414.0	282.0	159.0	454.0	306.0	260.0	282.0	79.4701
F4	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	B	22	B22	CD34+CD38-	373.0	214.0	447.0	349.0	198.0	452.0	352.0	268.0	373.0	79.1634
F4	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_6.raw	2	17	B	17	B17	CD34+CD38+	395.0	250.0	404.0	156.0	95.0	418.0	347.0	637.0	442.0	75.1225
F5	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23														
F5	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	N	18	N18	CD34+CD38-	414.0	261.0	407.0	241.0	145.0	426.0	304.0	245.0	266.0	101.526
F5	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23														
F5	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	17	M17	CD34-	376.0	258.0	373.0	149.0	99.0	384.0	237.0	395.0	275.0	72.0463
F5	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	N	19	N19	CD34+CD38-	462.0	256.0	461.0	340.0	186.0	468.0	292.0	276.0	256.0	101.249
F5	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	18	M18	CD34-	405.0	246.0	421.0	247.0	146.0	433.0	256.0	534.0	355.0	96.8093
F5	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	19	M19	CD34-	385.0	241.0	409.0	238.0	154.0	396.0	232.0	233.0	269.0	97.1379
F5	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	21	M21	CD34+CD38+	431.0	231.0	479.0	324.0	187.0	443.0	376.0	657.0	456.0	97.709
F5	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	22	M22	CD34+CD38+	490.0	257.0	487.0	317.0	165.0	492.0	377.0	585.0	394.0	98.103
F5	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	N	20	N20	CD34+CD38-	479.0	270.0	454.0	321.0	186.0	441.0	317.0	242.0	332.0	100.978
F5	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	N	21	N21	CD34+CD38-	394.0	245.0	411.0	309.0	196.0	405.0	296.0	239.0	252.0	100.676
F5	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	20	M20	CD34-	447.0	267.0	428.0	296.0	174.0	434.0	232.0	418.0	285.0	97.4033
F5	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	23	M23	CD34+CD38+	447.0	238.0	480.0	358.0	199.0	460.0	528.0	612.0	418.0	98.8339
F5	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	M	24	M24	CD34+CD38+	476.0	249.0	490.0	364.0	196.0	475.0	335.0	586.0	399.0	99.1317
F5	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	N	17	N17	CD34+CD38+	327.0	188.0	446.0	306.0	150.0	522.0	336.0	603.0	432.0	71.7419
F5	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_7.raw	2	23	N	22	N22	CD34+CD38-	388.0	249.0	400.0	255.0	146.0	446.0	345.0	263.0	374.0	100.342
F6	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5														
F6	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	1	E1	CD34-	380.0	256.0	379.0	167.0	97.0	443.0	259.0	288.0	331.0	20.5135
F6	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5														
F6	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	5	E5	CD34+CD38+	365.0	196.0	476.0	359.0	204.0	451.0	419.0	547.0	382.0	22.1033
F6	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	6	E6	CD34+CD38+	414.0	247.0	430.0	279.0	166.0	430.0	455.0	592.0	423.0	22.403
F6	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	7	E7	CD34+CD38+	400.0	241.0	424.0	180.0	107.0	429.0	331.0	625.0	451.0	22.699
F6	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	10	E10	CD34+CD38-	350.0	213.0	420.0	243.0	142.0	438.0	330.0	251.0	251.0	23.5803
F6	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	2	E2	CD34-	319.0	228.0	358.0	168.0	109.0	394.0	242.0	369.0	281.0	20.8387
F6	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	8	E8	CD34+CD38+	407.0	244.0	427.0	229.0	142.0	412.0	452.0	554.0	397.0	23.0368
F6	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	11	E11	CD34+CD38-	433.0	247.0	449.0	312.0	167.0	480.0	337.0	267.0	276.0	23.874
F6	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	12	E12	CD34+CD38-	480.0	273.0	451.0	329.0	169.0	497.0	414.0	263.0	337.0	24.1891
F6	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	13	E13	CD34+CD38-	430.0	242.0	455.0	324.0	182.0	455.0	330.0	254.0	271.0	24.469
F6	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	14	E14	CD34+CD38-	459.0	258.0	456.0	329.0	172.0	490.0	332.0	250.0	291.0	24.735
F6	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	3	E3	CD34-	383.0	249.0	394.0	171.0	110.0	398.0	251.0	413.0	309.0	21.106
F6	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	9	E9	CD34+CD38+	444.0	238.0	477.0	235.0	122.0	491.0	328.0	569.0	398.0	23.3139
F6	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_8.raw	3	5	E	4	E4	CD34-	384.0	238.0	413.0	305.0	182.0	429.0	248.0	307.0	305.0	21.4343
F7	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11														
F7	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	10	K10	CD34+CD38-	415.0	246.0	432.0	367.0	211.0	446.0	301.0	274.0	335.0	48.8003
F7	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11														
F7	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	5	K5	CD34+CD38+	398.0	244.0	416.0	226.0	129.0	448.0	488.0	621.0	419.0	46.9944
F7	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	1	K1	CD34-	314.0	226.0	356.0	160.0	98.0	417.0	241.0	253.0	236.0	45.8737
F7	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	11	K11	CD34+CD38-	434.0	241.0	461.0	343.0	178.0	494.0	384.0	296.0	284.0	49.1446
F7	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	6	K6	CD34+CD38+	481.0	255.0	482.0	266.0	140.0	487.0	416.0	613.0	418.0	47.3626
F7	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	7	K7	CD34+CD38+	418.0	256.0	418.0	178.0	106.0	428.0	424.0	625.0	452.0	47.6492
F7	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	2	K2	CD34-	373.0	248.0	386.0	211.0	124.0	436.0	248.0	287.0	274.0	46.1405
F7	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	3	K3	CD34-	368.0	234.0	402.0	248.0	150.0	424.0	257.0	306.0	286.0	46.4094
F7	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	8	K8	CD34+CD38+	435.0	254.0	439.0	282.0	164.0	440.0	314.0	541.0	332.0	48.036
F7	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	9	K9	CD34+CD38+	458.0	246.0	477.0	174.0	80.0	557.0	308.0	606.0	419.0	48.4881
F7	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	4	K4	CD34-	400.0	243.0	423.0	224.0	129.0	443.0	248.0	243.0	251.0	46.677
F7	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	12	K12	CD34+CD38-	425.0	263.0	413.0	305.0	173.0	450.0	311.0	255.0	349.0	49.4084
F7	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	13	K13	CD34+CD38-	472.0	258.0	468.0	317.0	165.0	493.0	578.0	241.0	363.0	49.6797
F7	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_9.raw	3	11	K	14	K14	CD34+CD38-	443.0	234.0	483.0	337.0	164.0	525.0	300.0	258.0	234.0	49.9398
F8	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_500ms_10.raw	3	17														
