FSC-A,FSC-W,FSC-H,SSC-A,SSC-W,SSC-H,PE-A,APC-Cy7-A,PE-Cy5-A,Time,IdxRow,IdxCol,Well
87399.78125,108809.3359375,52641,82398.15625,116785.5078125,46239,125.786929545122,421.600006103516,271.040008544922,18296.30078125,F,11,F11
111028.390625,116949.3828125,62218,91094.6328125,112367.59375,53129,84.3742900953931,839.800048828125,439.119995117188,18526.69921875,F,10,F10
95901.9453125,105037.6015625,59836,50062.4765625,101967.125,32176,3373.8075829,892.5,924.880004882812,18691.599609375,F,09,F09
89122.8203125,97580.078125,59856,55332.15625,105567.6328125,34350,6120.89547884767,3053.2001953125,1480.16003417969,19049.30078125,F,08,F08
94810.8046875,105149.9453125,59092,51914.71875,123043.7578125,27651,3402.73346415678,1799.45007324219,884.400024414062,19329.900390625,F,07,F07
117811.078125,111457.2578125,69272,55129.359375,120681.328125,29938,4824.10334482473,451.350006103516,1114.9599609375,19544.599609375,F,06,F06
107728.265625,109954.6796875,64209,54576.078125,122594.609375,29175,3077.29299484375,531.25,973.279968261719,19778.400390625,F,05,F05
110081.4296875,112991.7421875,63848,89006.3203125,127608.6328125,45711,1669.34843048518,91.8000030517578,452.320007324219,19950.900390625,F,04,F04
98681.421875,102154.328125,63308,62635.0390625,115900.546875,35417,217.341063469236,150.449996948242,122.319999694824,20130.400390625,F,03,F03
98200.8203125,106408.4375,60481,83208.3203125,115920.6875,47042,2485.9944365459,44.2000007629395,732.159973144531,20316.30078125,F,02,F02
94561.609375,96917.4140625,63943,58299.27734375,99804.1328125,38282,865.903934485156,127.5,249.039993286133,20506.400390625,F,01,F01
95800.4921875,99253.53125,63256,44506.796875,101978.796875,28602,3430.23656657028,27.2000007629395,860.640014648438,20739.5,G,01,G01
101733.2265625,105638.9140625,63113,59270.63671875,102376.28125,37942,501.594870607131,40.8000030517578,198.880004882812,20928.099609375,G,02,G02
91575.65625,94298.015625,63644,45909.7578125,95564.1640625,31484,1011.98256071112,138.550003051758,504.239990234375,21159.80078125,G,03,G03
104240.359375,103815.8203125,65804,54126.796875,108711.421875,32630,2220.23282193778,56.9500007629395,435.600006103516,21349.099609375,G,04,G04
81046.0703125,100968.2578125,52605,49642.31640625,109151.1328125,29806,7066.9757210034,2415.69995117188,1609.52001953125,21587.19921875,G,05,G05
104702.265625,112530.421875,60977,64953.19921875,113838.765625,37393,6511.062877805,454.75,1595.43994140625,21798.69921875,G,06,G06
120877.125,116452.5859375,68026,61688.63671875,117801.40625,34319,5699.63886749,960.5,1194.16003417969,21996.5,G,07,G07
131645.234375,126538.21875,68181,92310.3984375,120340.8515625,50271,4669.19076989071,707.200012207031,1009.35998535156,22246.400390625,G,08,G08
118901.328125,114798.859375,67878,72161.4375,120895.03125,39118,5648.47354371071,1955.85009765625,1263.68005371094,22483.80078125,G,09,G09
90373.265625,99626.6015625,59449,64842.95703125,110991.9375,38287,138.992596935328,376.550018310547,132.880004882812,22696.69921875,G,10,G10
88126.015625,103173.1484375,55978,81173.0390625,117477.9921875,45283,111.710465995426,393.550018310547,298.320007324219,22913.30078125,G,11,G11
114636.4453125,114400.7890625,65671,88628.796875,117232.0078125,49546,186.514847988057,358.700012207031,176,23142.69921875,G,12,G12
98260.4453125,107791.9140625,59741,64107.67578125,112096.0703125,37480,72.1056453644101,431.800018310547,611.599975585938,23349.900390625,G,13,G13
102234.296875,110286.6953125,60751,97039.2734375,121129.96875,52502,335.228215858224,411.400024414062,285.119995117188,23544.30078125,G,14,G14
114076.640625,117372,63696,88162.875,140232.078125,41202,104.67838230213,330.650024414062,-19.3600006103516,23726,H,14,H14
85813.796875,108458.390625,51853,76601.1953125,121650.140625,41267,256.910990261773,389.300018310547,546.47998046875,23921.5,H,13,H13
106573.046875,106910.734375,65329,67213.1171875,112455.421875,39170,80.2945243944727,5287,246.399993896484,24167.900390625,H,12,H12
123456.3515625,120802.015625,66976,77705.6796875,117082.8671875,43495,76.5105684080573,392.700012207031,168.959991455078,24361.599609375,H,11,H11
107317.0859375,111051.8046875,63332,87797.8359375,119328.875,48219,190.915376832042,354.450012207031,690.799987792969,24565.69921875,H,10,H10
99812.609375,110832.25,59020,48114.55859375,103523.9453125,30459,3742.58415104786,442.850006103516,833.359985351562,24746.80078125,H,09,H09
103298.7421875,109562.96875,61789,61080.23828125,109325.5390625,36615,3080.64279406821,1883.60009765625,830.719970703125,24981.400390625,H,08,H08
88838.90625,115488.9921875,50413,58427.19921875,119842.4140625,31951,3697.70672899232,423.300018310547,875.599975585938,25255.80078125,H,07,H07
108539.0546875,114140.171875,62320,59880.078125,116285.921875,33747,6440.57571869857,1144.09997558594,1506.55993652344,25488.400390625,H,06,H06
102623.2265625,105995.4296875,63451,46601.359375,111776.40625,27323,8197.09566656946,830.450012207031,1737.11999511719,25686.80078125,H,05,H05
95518.359375,98980,63244,53377.99609375,105053.6171875,33299,1847.1129338099,56.1000022888184,580.799987792969,25860.19921875,H,04,H04
111315.859375,126545.0703125,57649,85974.71875,121316.8359375,46444,652.067499317768,99.4500045776367,311.519989013672,26052.099609375,H,03,H03
90632.2578125,103502.109375,57387,61296.55859375,101540.1484375,39562,49.2779659788449,16.1499996185303,139.039993286133,26283.30078125,H,02,H02
98386.828125,100049.3359375,64447,46359.0390625,108840.9375,27914,47.5161488357157,30.6000003814697,-2.6399998664856,26473,H,01,H01
95319,98455.84375,63448,43764.23828125,107901.625,26581,497.182144960915,141.949996948242,240.240005493164,26704.400390625,I,01,I01
96455.53125,96632.46875,65416,40301.0390625,99874.03125,26445,1135.19310384368,54.4000015258789,574.640014648438,26893.30078125,I,02,I02
110667.046875,116478.8984375,62266,95225.515625,120272.5078125,51888,3589.49787270321,175.950012207031,975.919982910156,27125.400390625,I,03,I03
97034.921875,102861.03125,61824,53249.0390625,117372.8359375,29732,110.85742246815,179.350006103516,28.1599998474121,27313.900390625,I,04,I04
116539.265625,126098.234375,60568,75813.9140625,141392.75,35140,5307.91814599178,1922.70007324219,1229.35998535156,27575,I,05,I05
107263.6875,116269.15625,60460,66279.1953125,119083.046875,36476,6248.62792254,2001.75,1497.76000976562,27771,I,06,I06
116539.265625,113413.875,67342,43761.1171875,115279.7109375,24878,3488.21222293723,856.800048828125,879.119995117188,27962.80078125,I,07,I07
107357.140625,110337.125,63766,62716.15625,116494.6953125,35282,5968.9798039717,478.550018310547,1400.9599609375,28288.900390625,I,08,I08
114001.875,126701.828125,58967,90952.15625,118013.7890625,50508,3755.60845562312,1840.25,1252.23999023438,28503.599609375,I,09,I09
111015.0390625,109707.640625,66317,84465.6796875,117169.2265625,47244,230.493557074484,527.850036621094,305.359985351562,28653.599609375,I,10,I10
91101.2890625,108695.265625,54928,77377.0390625,115841.9765625,43775,168.032284513286,379.100006103516,88,28837.69921875,I,11,I11
104771.6875,111283.7265625,61701,68670.15625,116435.9921875,38651,102.008104885518,571.200012207031,453.200012207031,29046.80078125,I,12,I12
112299.3046875,107269.40625,68609,61267.4375,111400.90625,36043,72.1148464621783,358.700012207031,-80.9599990844727,29256.80078125,I,13,I13
97589.390625,99178.40625,64486,56399.19921875,105511.640625,35031,247.238272874297,331.5,308,29488.599609375,I,14,I14
111447.578125,115111.5625,63450,88341.7578125,113130.46875,51176,193.436633127797,1297.95007324219,517.440002441406,29682.099609375,J,14,J14
109336.5,114116.3046875,62791,87753.1171875,126467.6171875,45474,125.794846767354,358.700012207031,198,29873.900390625,J,13,J13
112603.6875,111285.96875,66312,76130.078125,107399.8671875,46455,47.4770976674954,340.850006103516,177.759994506836,30087.099609375,J,12,J12
98601.3203125,108719.0859375,59437,70322.71875,106000.046875,43478,143.38843350087,409.700012207031,-73.0400009155273,30295,J,11,J11
122203.2265625,122007.7421875,65641,74871.6796875,122516.6171875,40050,185.856129834238,12583.400390625,878.239990234375,30501.5,J,10,J10
127850.28125,119806.6328125,69936,73427.1171875,113616.65625,42354,4843.43389298375,684.25,840.400024414062,30664.400390625,J,09,J09
88945.7109375,100145.109375,58207,40017.1171875,101339.3828125,25879,6190.71432007393,679.150024414062,1032.23999023438,30873,J,08,J08
89896.2265625,101973.890625,57774,73198.3203125,111868.046875,42882,3345.37163788062,3085.5,982.960021972656,31066.80078125,J,07,J07
98025.4921875,99359.6640625,64656,40718.078125,110785.8984375,24087,3799.72817686902,889.100036621094,1057.76000976562,31333.30078125,J,06,J06
105683.9375,106430.9765625,65076,50363.0390625,105767.8671875,31206,5439.17012091875,871.25,1316.47998046875,31572.099609375,J,05,J05
116443.1484375,110955.9609375,68777,81284.3203125,123997.328125,42961,257.814746815122,200.600006103516,272.799987792969,31729,J,04,J04
89991.4609375,93148.234375,63315,43476.16015625,92936.71875,30658,1209.98106285888,150.449996948242,408.320007324219,31918,J,03,J03
86530.25,91700.4453125,61841,49780.63671875,92333.625,35333,704.870268838505,77.3499984741211,184.800003051758,32108.400390625,J,02,J02
90893.03125,97833.125,60887,48143.6796875,105171.4765625,30000,274.543200207478,133.449996948242,83.5999984741211,32297.80078125,J,01,J01
80375.8984375,91212.3828125,57750,40926.078125,106866.34375,25098,114.393689145187,50.1500015258789,24.6399993896484,32529.5,K,01,K01
95497.890625,98688.84375,63417,54001.99609375,111519.6171875,31735,289.50886210548,88.4000015258789,220.880004882812,32718.69921875,K,02,K02
94273.25,103019.6015625,59972,63384.87890625,108425.3359375,38312,394.223513850223,130.900009155273,286.880004882812,32909.3984375,K,03,K03
102492.3984375,108178.9921875,62091,57364.31640625,113488.734375,33126,58.0688711081654,88.4000015258789,100.319999694824,33099.1015625,K,04,K04
101784.8515625,106602.9375,62574,57920.71875,114644.8828125,33110,5739.99035355696,1981.35009765625,1173.0400390625,33324.19921875,K,05,K05
123111.03125,123367.0390625,65400,68092.9609375,124589.328125,35818,5352.01604138428,1144.95007324219,1161.59997558594,33585.30078125,K,06,K06
107115.9453125,107101.2421875,65545,45457.359375,109614.1640625,27178,5929.28673243303,1217.20007324219,1506.55993652344,33788.5,K,07,K07
111391.5078125,112393.0703125,64952,72150,112664.640625,41969,2983.14453060857,440.300018310547,541.200012207031,34062.80078125,K,08,K08
117230.796875,121986.6015625,62981,44525.51953125,142634.890625,20458,5051.1493753,403.75,1172.16003417969,34383.3984375,K,09,K09
106359.4453125,110640.8359375,63000,93967.1171875,114085.640625,53979,221.713775041299,367.200012207031,560.559997558594,34604.80078125,K,10,K10
111152.984375,118140.15625,61660,87851.9140625,126340.5078125,45571,340.448514498057,885.700012207031,275.440002441406,34848.8984375,K,11,K11
108877.2578125,105814.359375,67433,78069.6796875,115236.2578125,44399,123.147037145742,420.75,649.440002441406,35036,K,12,K12
120762.3203125,119882.4375,66017,81220.875,126185.6953125,42183,52.2968276124146,3997.55004882812,738.320007324219,35228.3984375,K,13,K13
113306.7890625,123732.3671875,60014,86358.4765625,134524.71875,42071,138.994950705865,357.850006103516,14.0799999237061,35412.80078125,K,14,K14
97228.9375,103459.9609375,61589,80745.59375,110956.6171875,47692,101.157736095742,335.75,315.920013427734,35627.8984375,L,14,L14
80846.7109375,100486.8515625,52727,78162.234375,107546.5078125,47630,270.108327731305,410.550018310547,18.4799995422363,35847.30078125,L,13,L13
107796.796875,104923.0078125,67331,63627.19921875,117899.5703125,35368,57.1278898368665,572.900024414062,116.159996032715,36042.30078125,L,12,L12
96874.71875,103520.0625,61329,64213.7578125,103195.515625,40780,324.60883912713,883.150024414062,217.360000610352,36284.1015625,L,11,L11
93084.2109375,99821.1015625,61113,55599.4375,99966.1171875,36450,79.9576058399817,972.400024414062,128.479995727539,36485.80078125,L,10,L10
103001.4765625,114557.5703125,58925,69799.59375,121127.6640625,37765,5860.59267300321,1645.60009765625,1495.11999511719,36719.19921875,L,09,L09
124844.75,123101.609375,66464,77405.1171875,124755.8359375,40662,8388.09104102839,549.100036621094,1712.47998046875,37083.69921875,L,08,L08
113275.640625,115458.4609375,64297,64505.99609375,121688.6796875,34740,3995.05048683116,1187.45007324219,1347.28002929688,37301.80078125,L,07,L07
100092.9609375,100018.171875,65585,37844.55859375,108994.9921875,22755,4114.82596010143,428.400024414062,976.799987792969,37500,L,06,L06
109335.609375,106873.1796875,67046,58361.6796875,111046.9765625,34443,6494.34084413821,469.200012207031,1508.31994628906,37730.30078125,L,05,L05
91150.2421875,101426.6171875,58896,42077.359375,112435.0390625,24526,337.031235405346,69.7000045776367,249.919998168945,37882,L,04,L04
108184.8359375,113314.921875,62569,92035.8359375,113796.3359375,53004,1448.4618992421,143.650009155273,492.799987792969,38063.80078125,L,03,L03
84881.96875,94530.3046875,58847,64566.31640625,100935.515625,41922,1045.42678169737,104.550003051758,730.400024414062,38253.30078125,L,02,L02
84356.8671875,97114.0546875,56927,53392.55859375,96238.4765625,36359,693.433476081618,51.8500022888184,352.880004882812,38443.1015625,L,01,L01
108982.28125,114831.0703125,62198,85832.234375,109800.921875,51230,2816.86961181973,81.6000061035156,624.799987792969,38632.69921875,M,01,M01
89862.40625,98991.8359375,59492,49169.1171875,99735.28125,32309,327.35206812837,62.9000015258789,343.200012207031,38864.69921875,M,02,M02
110500.6171875,121150.453125,59775,76090.5546875,111833.8359375,44590,4269.73868869196,167.450012207031,858,39053.6015625,M,03,M03
87396.21875,94343.578125,60710,60358.4765625,105947.421875,37336,121.416678730022,185.300003051758,124.080001831055,39247.5,M,04,M04
92358.859375,101236.5234375,59789,39788.3203125,100121.6171875,26044,4924.40102221929,627.299987792969,1200.31994628906,39475,M,05,M05
110685.734375,110045.9765625,65917,56527.1171875,120328.75,30787,7382.99359857571,1641.35009765625,1715.11999511719,39685.80078125,M,06,M06
95504.1171875,104220.4296875,60055,40478.87890625,107336.59375,24715,3694.15204486384,698.700012207031,787.599975585938,39909.3984375,M,07,M07
116591.78125,110354.7109375,69240,57391.359375,107138.390625,35106,3376.50014447375,476,913.440002441406,40146.6015625,M,08,M08
113157.265625,120112.640625,61741,78894.3984375,132731.515625,38954,7148.14698619571,736.950012207031,1666.71997070312,40373.69921875,M,09,M09
111557.9375,112882.515625,64767,84555.1171875,124797.9765625,44403,187.393996956406,365.5,574.640014648438,40557.8984375,M,10,M10
127975.765625,118978.328125,70492,74946.5546875,117148.78125,41927,141.607667769172,574.600036621094,118.800003051758,40767.8984375,M,11,M11
120050.3203125,112050.390625,70215,72023.1171875,119119.421875,39625,130.154520879591,679.150024414062,375.760009765625,40961.30078125,M,12,M12
109354.296875,109486.2734375,65457,81663.9140625,113455.578125,47172,78.2478887687512,572.900024414062,517.440002441406,41153.8984375,M,13,M13
96850.6875,98088.4609375,64709,70780.3203125,115086.0703125,40306,96.7444754981848,441.150024414062,260.480010986328,41344.5,M,14,M14
111785.78125,110584.3671875,66248,73367.8359375,118549.140625,40559,107.306505860352,425,-6.15999984741211,41540.1015625,N,14,N14
97853.71875,120013.875,53435,96607.6796875,111258.59375,56906,263.927568106964,575.450012207031,370.480010986328,41718.30078125,N,13,N13
119585.734375,110568.015625,70881,79364.4765625,115670.296875,44966,57.1365559871347,504.050018310547,440.880004882812,41936.30078125,N,12,N12
95224.65625,106305.1328125,58705,88705.7578125,116024.7578125,50105,172.425538068966,432.650024414062,274.559997558594,42140.80078125,N,11,N11
99976.3671875,100491.578125,65200,55327.99609375,104488.953125,34702,65.9110917208905,706.350036621094,282.480010986328,42334.69921875,N,10,N10
128838.1796875,118662.3671875,71156,71325.28125,112521.6328125,41542,7985.84336736893,1244.40002441406,1503.0400390625,42494.80078125,N,09,N09
97376.6796875,98867.171875,64548,53226.15625,103612.8203125,33666,4404.17501040553,1786.70007324219,1457.28002929688,42840.5,N,08,N08
130704.5078125,125422.4296875,68296,82320.15625,125527.8046875,42978,4742.26397569821,443.700012207031,962.719970703125,43064.69921875,N,07,N07
99057.890625,104300.2734375,62242,45342.95703125,106988.15625,27775,3999.48979147714,876.350036621094,1036.64001464844,43285.30078125,N,06,N06
117310.0078125,116584.203125,65944,63681.27734375,114619.65625,36411,3513.67436115205,1316.65002441406,1151.92004394531,43516.3984375,N,05,N05
83824.6484375,92575.65625,59341,42248.95703125,96663.4375,28644,1139.59377019455,49.3000030517578,466.399993896484,43679.8984375,N,04,N04
87727.296875,95949.5390625,59920,56126.71875,99648.3828125,36913,113.507799839874,96.9000015258789,346.720001220703,43869.69921875,N,03,N03
96287.3203125,110236.8203125,57243,70122,119905.9453125,38326,2126.07537058681,37.4000015258789,627.440002441406,44103.5,N,02,N02
117665.1171875,108315.4375,71193,51134.71875,105375.921875,31802,1854.13906423692,166.600006103516,456.720001220703,44291,N,01,N01
104219.890625,105411.765625,64795,62546.63671875,113434.1484375,36136,1246.95557436771,34.8500022888184,527.119995117188,44481.30078125,O,01,O01
118825.6796875,123764.078125,62921,85834.3203125,131179.46875,42882,37.8376463834919,18.7000007629395,235.839996337891,44671.19921875,O,02,O02
93239.0703125,112829.65625,54157,95151.6796875,111322.84375,56016,388.941268292578,148.75,139.919998168945,44902.5,O,03,O03
92401.578125,97879.8359375,61868,38504.95703125,108186.96875,23325,2813.33504171571,197.200012207031,975.039978027344,45091.30078125,O,04,O04
102544.90625,119850.609375,56073,61822.796875,118278.1640625,34255,4633.02965404643,1354.90002441406,1038.40002441406,45267.8984375,O,05,O05
96416.3671875,111243.5234375,56801,67738.3203125,110074.3515625,40330,5719.85363835785,1162.80004882812,1515.35998535156,45577.80078125,O,06,O06
113186.640625,121079.265625,61264,57927.99609375,111674.3359375,33995,6474.932514615,854.25,1337.59997558594,45813.5,O,07,O07
93307.6015625,106370.1484375,57488,48624.16015625,95654.4609375,33314,4317.22094093125,467.5,1157.19995117188,46189.80078125,O,08,O08
116327.4453125,110381.8828125,69066,51434.23828125,116705.125,28883,5857.19943603714,638.350036621094,1458.16003417969,46426.30078125,O,09,O09
101140.4921875,110968.0546875,59732,66535.0390625,116645.453125,37382,138.996555548365,345.100006103516,183.039993286133,46608.30078125,O,10,O10
