File ID	Channel	File Name	Plate	Sample	Row	Column	Well	Sorted Population	FSC-A	FSC-H	FSC-W	SSC-A	SSC-H	SSC-W	CD34	CD38	7-AAD	Time
F1	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_2.raw	1	13	M	4	M4	CD34-	396.0	260.0	390.0	267.0	178.0	383.0	241.0	600.0	444.0	53.7007
F1	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_2.raw	1	13	M	12	M12	CD34+CD38-	397.0	223.0	456.0	380.0	229.0	425.0	343.0	270.0	314.0	56.0997
F1	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_2.raw	1	13	M	8	M8	CD34+CD38+	471.0	253.0	476.0	260.0	145.0	459.0	329.0	615.0	424.0	54.9343
F1	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_2.raw	1	13	M	13	M13	CD34+CD38-	404.0	261.0	395.0	160.0	97.0	423.0	293.0	250.0	272.0	56.38399999999999
F1	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_2.raw	1	13	M	9	M9	CD34+CD38+	429.0	246.0	446.0	157.0	104.0	386.0	483.0	620.0	455.0	55.2534
F1	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_2.raw	1	13	M	14	M14	CD34+CD38-	439.0	240.0	468.0	373.0	227.0	421.0	339.0	279.0	344.0	56.7076
F2	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19														
F2	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	21	E21	CD34+CD38+	413.0	260.0	407.0	230.0	143.0	410.0	427.0	596.0	462.0	82.3999
F2	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19														
F2	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	17	E17	CD34-	390.0	247.0	404.0	220.0	136.0	414.0	256.0	463.0	316.0	73.2434
F2	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	F	18	F18	CD34+CD38-	365.0	231.0	405.0	257.0	150.0	439.0	297.0	284.0	270.0	86.0236
F2	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	18	E18	CD34-	375.0	256.0	375.0	175.0	109.0	409.0	239.0	471.0	317.0	81.5613
F2	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	F	19	F19	CD34+CD38-	395.0	248.0	407.0	321.0	182.0	451.0	349.0	269.0	332.0	85.7565
F2	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	22	E22	CD34+CD38+	431.0	268.0	411.0	166.0	107.0	396.0	346.0	610.0	414.0	82.8119
F2	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	19	E19	CD34-	349.0	243.0	368.0	190.0	129.0	379.0	263.0	255.0	262.0	81.8415
F2	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	23	E23	CD34+CD38+	441.0	247.0	458.0	229.0	126.0	467.0	414.0	613.0	413.0	83.3853
F2	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	24	E24	CD34+CD38+	511.0	260.0	503.0	294.0	154.0	487.0	333.0	633.0	445.0	83.7477
F2	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	F	17	F17	CD34+CD38+	444.0	249.0	456.0	292.0	135.0	554.0	370.0	622.0	413.0	73.0014
F2	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	F	20	F20	CD34+CD38-	526.0	293.0	459.0	341.0	179.0	488.0	319.0	284.0	385.0	85.4786
F2	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	F	21	F21	CD34+CD38-	386.0	216.0	456.0	326.0	172.0	486.0	293.0	260.0	353.0	85.2201
F2	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	F	22	F22	CD34+CD38-	388.0	249.0	399.0	302.0	162.0	478.0	401.0	269.0	341.0	84.93
F2	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_3.raw	1	19	E	20	E20	CD34-	406.0	261.0	398.0	206.0	123.0	429.0	239.0	437.0	270.0	82.1723
F3	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1														
F3	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	10	A10	CD34+CD38-	385.0	230.0	428.0	278.0	168.0	424.0	304.0	295.0	316.0	5.92236
F3	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1														
F3	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	11	A11	CD34+CD38-	450.0	272.0	423.0	249.0	147.0	434.0	312.0	270.0	221.0	6.177569999999999
F3	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	1	A1	CD34-	402.0	253.0	407.0	237.0	150.0	404.0	247.0	276.0	242.0	3.01366
F3	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	12	A12	CD34+CD38-	511.0	277.0	472.0	361.0	182.0	509.0	308.0	284.0	379.0	6.44942
F3	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	5	A5	CD34+CD38+	425.0	249.0	438.0	239.0	145.0	422.0	534.0	626.0	463.0	4.249630000000001
F3	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	13	A13	CD34+CD38-	426.0	260.0	420.0	289.0	165.0	448.0	293.0	267.0	300.0	6.78843
F3	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	6	A6	CD34+CD38+	452.0	262.0	442.0	248.0	140.0	454.0	317.0	595.0	413.0	4.5322
F3	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	2	A2	CD34-	402.0	259.0	398.0	176.0	109.0	412.0	250.0	367.0	292.0	3.29483
F3	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	3	A3	CD34-	373.0	215.0	444.0	378.0	218.0	445.0	253.0	258.0	340.0	3.62071
F3	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	14	A14	CD34+CD38-	399.0	244.0	419.0	387.0	243.0	407.0	306.0	251.0	285.0	7.1037300000000005
F3	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	7	A7	CD34+CD38+	456.0	249.0	469.0	273.0	145.0	481.0	480.0	639.0	441.0	4.83213
F3	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	4	A4	CD34-	418.0	258.0	415.0	255.0	152.0	429.0	239.0	479.0	355.0	3.88974
F3	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	8	A8	CD34+CD38+	475.0	254.0	480.0	289.0	142.0	520.0	318.0	577.0	386.0	5.39869
F3	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_4.raw	2	1	A	9	A9	CD34+CD38+	486.0	269.0	463.0	282.0	151.0	479.0	318.0	544.0	385.0	5.6996
F4	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7														
F4	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	1	G1	CD34-	340.0	239.0	364.0	175.0	114.0	395.0	245.0	298.0	263.0	29.2566
F4	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7														
F4	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	10	G10	CD34+CD38-	452.0	252.0	460.0	368.0	193.0	488.0	299.0	266.0	265.0	32.004
F4	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	5	G5	CD34+CD38+	454.0	267.0	435.0	244.0	143.0	438.0	633.0	553.0	424.0	30.516
F4	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	6	G6	CD34+CD38+	382.0	245.0	399.0	188.0	127.0	378.0	330.0	646.0	456.0	30.8749
F4	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	7	G7	CD34+CD38+	411.0	262.0	401.0	184.0	113.0	419.0	338.0	574.0	363.0	31.1447
F4	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	2	G2	CD34-	329.0	225.0	375.0	186.0	117.0	407.0	245.0	242.0	257.0	29.5217
F4	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	11	G11	CD34+CD38-	388.0	234.0	424.0	301.0	186.0	415.0	296.0	262.0	324.0	32.3096
F4	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	12	G12	CD34+CD38-	382.0	224.0	436.0	316.0	173.0	467.0	321.0	261.0	244.0	32.6358
F4	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	13	G13	CD34+CD38-	450.0	253.0	454.0	336.0	176.0	490.0	312.0	253.0	230.0	32.9186
F4	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	8	G8	CD34+CD38+	406.0	261.0	398.0	199.0	115.0	445.0	626.0	556.0	410.0	31.421
F4	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	14	G14	CD34+CD38-	491.0	265.0	474.0	326.0	173.0	482.0	335.0	248.0	281.0	33.2562
F4	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	9	G9	CD34+CD38+	457.0	245.0	478.0	258.0	149.0	445.0	383.0	547.0	387.0	31.7679
F4	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	3	G3	CD34-	391.0	255.0	392.0	136.0	81.0	428.0	249.0	454.0	274.0	29.8474
F4	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_5.raw	2	7	G	4	G4	CD34-	380.0	255.0	382.0	215.0	139.0	397.0	231.0	308.0	304.0	30.1153
F5	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13														
F5	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	5	M5	CD34+CD38+	416.0	256.0	417.0	234.0	145.0	411.0	535.0	543.0	347.0	55.4729
F5	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13														
F5	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	1	M1	CD34-	418.0	232.0	461.0	268.0	148.0	463.0	243.0	577.0	389.0	54.2853
F5	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	6	M6	CD34+CD38+	516.0	266.0	497.0	318.0	155.0	527.0	413.0	567.0	423.0	55.8655
F5	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	10	M10	CD34+CD38-	384.0	227.0	433.0	213.0	144.0	379.0	381.0	252.0	306.0	57.0628
F5	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	2	M2	CD34-	349.0	245.0	365.0	187.0	118.0	406.0	234.0	411.0	293.0	54.5526
F5	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	11	M11	CD34+CD38-	360.0	213.0	433.0	370.0	223.0	426.0	331.0	257.0	282.0	57.338
F5	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	12	M12	CD34+CD38-	379.0	248.0	391.0	282.0	168.0	430.0	294.0	266.0	273.0	57.6028
F5	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	7	M7	CD34+CD38+	449.0	249.0	461.0	176.0	94.0	481.0	318.0	657.0	454.0	56.1723
F5	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	8	M8	CD34+CD38+	494.0	253.0	499.0	339.0	180.0	482.0	371.0	623.0	434.0	56.5522
F5	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	3	M3	CD34-	433.0	238.0	466.0	362.0	208.0	445.0	236.0	242.0	303.0	54.8832
F5	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	4	M4	CD34-	418.0	255.0	421.0	280.0	148.0	483.0	263.0	255.0	241.0	55.1468
F5	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	13	M13	CD34+CD38-	405.0	255.0	406.0	270.0	161.0	430.0	326.0	266.0	293.0	57.8926
F5	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	14	M14	CD34+CD38-	378.0	230.0	419.0	283.0	164.0	442.0	296.0	253.0	266.0	58.1649
F5	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_6.raw	2	13	M	9	M9	CD34+CD38+	433.0	261.0	424.0	257.0	161.0	408.0	565.0	628.0	446.0	56.8457
F6	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19														
F6	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	F	18	F18	CD34+CD38-	442.0	242.0	468.0	378.0	216.0	447.0	345.0	246.0	265.0	87.4051
F6	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19														
F6	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	17	E17	CD34-	439.0	264.0	427.0	235.0	142.0	423.0	242.0	516.0	398.0	74.3453
F6	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	F	19	F19	CD34+CD38-	402.0	246.0	418.0	214.0	125.0	437.0	307.0	283.0	282.0	87.1162
F6	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	18	E18	CD34-	390.0	251.0	399.0	273.0	160.0	436.0	260.0	329.0	281.0	82.7722
F6	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	19	E19	CD34-	410.0	232.0	452.0	352.0	185.0	488.0	234.0	258.0	237.0	83.0323
F6	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	21	E21	CD34+CD38+	401.0	223.0	460.0	278.0	160.0	446.0	393.0	648.0	469.0	83.6515
F6	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	22	E22	CD34+CD38+	434.0	264.0	421.0	204.0	122.0	429.0	313.0	646.0	457.0	83.9855
F6	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	F	20	F20	CD34+CD38-	455.0	269.0	433.0	304.0	164.0	474.0	313.0	253.0	311.0	86.7897
F6	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	F	21	F21	CD34+CD38-	461.0	261.0	452.0	279.0	143.0	498.0	323.0	259.0	312.0	86.5108
F6	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	20	E20	CD34-	377.0	241.0	401.0	189.0	118.0	412.0	257.0	355.0	299.0	83.2975
F6	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	23	E23	CD34+CD38+	411.0	222.0	474.0	307.0	172.0	456.0	509.0	633.0	455.0	84.5795
F6	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	E	24	E24	CD34+CD38+	467.0	244.0	491.0	359.0	186.0	493.0	616.0	613.0	456.0	84.9192
F6	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	F	17	F17	CD34+CD38+	396.0	238.0	425.0	258.0	148.0	445.0	369.0	610.0	441.0	74.0973
F6	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_7.raw	2	19	F	22	F22	CD34+CD38-	468.0	267.0	449.0	274.0	140.0	501.0	306.0	282.0	282.0	86.2563
F7	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1														
F7	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	1	A1	CD34-	369.0	232.0	407.0	251.0	157.0	408.0	253.0	252.0	253.0	3.2067
F7	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1														
F7	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	5	A5	CD34+CD38+	455.0	259.0	449.0	313.0	165.0	486.0	350.0	626.0	438.0	4.425269999999999
F7	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	6	A6	CD34+CD38+	396.0	244.0	415.0	278.0	161.0	442.0	408.0	542.0	379.0	4.80123
F7	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	7	A7	CD34+CD38+	448.0	247.0	465.0	231.0	137.0	430.0	367.0	654.0	466.0	5.28987
F7	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	10	A10	CD34+CD38-	379.0	254.0	383.0	161.0	118.0	349.0	365.0	251.0	262.0	6.33541
F7	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	2	A2	CD34-	334.0	235.0	364.0	206.0	137.0	384.0	256.0	275.0	229.0	3.47816
F7	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	8	A8	CD34+CD38+	458.0	271.0	433.0	247.0	146.0	434.0	357.0	590.0	388.0	5.71364
F7	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	11	A11	CD34+CD38-	371.0	234.0	406.0	282.0	155.0	465.0	383.0	280.0	353.0	6.62408
F7	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	12	A12	CD34+CD38-	420.0	232.0	464.0	310.0	160.0	497.0	338.0	267.0	272.0	6.89935
F7	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	13	A13	CD34+CD38-	336.0	233.0	369.0	172.0	108.0	408.0	319.0	247.0	217.0	7.226669999999999
F7	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	14	A14	CD34+CD38-	507.0	267.0	487.0	357.0	183.0	500.0	372.0	252.0	267.0	7.49545
F7	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	3	A3	CD34-	431.0	250.0	443.0	374.0	210.0	457.0	257.0	518.0	379.0	3.75866
F7	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	9	A9	CD34+CD38+	477.0	262.0	466.0	259.0	132.0	500.0	341.0	577.0	404.0	6.08566
F7	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_8.raw	3	1	A	4	A4	CD34-	351.0	208.0	432.0	307.0	167.0	471.0	250.0	622.0	427.0	4.0854
F8	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_500ms_9.raw	3	7														
