File ID	Channel	File Name	Plate	Sample	Row	Column	Well	Sorted Population	FSC-A	FSC-H	FSC-W	SSC-A	SSC-H	SSC-W	CD34	CD38	7-AAD	Time
F8	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_10.raw	3	16	P	3	P3	CD34-	367.0	250.0	376.0	215.0	153.0	360.0	270.0	304.0	243.0	70.6622
F8	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_10.raw	3	16	P	4	P4	CD34-	370.0	254.0	373.0	188.0	126.0	383.0	247.0	462.0	346.0	70.4105
F8	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_10.raw	3	16	P	9	P9	CD34+CD38+	422.0	227.0	477.0	270.0	159.0	436.0	504.0	592.0	440.0	68.6586
F9	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22														
F9	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	21	K21	CD34+CD38+	407.0	255.0	409.0	171.0	102.0	430.0	393.0	605.0	411.0	95.8425
F9	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22														
F9	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	22	K22	CD34+CD38+	384.0	228.0	432.0	170.0	100.0	436.0	373.0	585.0	424.0	93.3995
F9	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	L	18	L18	CD34+CD38-	404.0	246.0	422.0	291.0	177.0	421.0	295.0	260.0	311.0	96.9097
F9	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	17	K17	CD34-	319.0	215.0	381.0	234.0	145.0	413.0	232.0	372.0	292.0	73.0923
F9	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	18	K18	CD34-	389.0	249.0	400.0	261.0	169.0	395.0	243.0	504.0	378.0	95.0102
F9	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	L	19	L19	CD34+CD38-	431.0	249.0	443.0	339.0	185.0	468.0	313.0	268.0	293.0	96.6268
F9	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	19	K19	CD34-	353.0	234.0	386.0	201.0	127.0	405.0	261.0	305.0	241.0	95.3366
F9	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	L	20	L20	CD34+CD38-	410.0	252.0	417.0	323.0	169.0	489.0	318.0	255.0	312.0	96.3622
F9	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	L	21	L21	CD34+CD38-	396.0	226.0	448.0	237.0	146.0	416.0	324.0	244.0	293.0	96.1116
F9	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	23	K23	CD34+CD38+	445.0	260.0	439.0	243.0	133.0	467.0	358.0	654.0	464.0	93.0902
F9	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	L	22	L22	CD34+CD38-	395.0	248.0	409.0	316.0	181.0	447.0	304.0	254.0	305.0	98.7142
F9	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	24	K24	CD34+CD38+	448.0	245.0	468.0	302.0	169.0	457.0	343.0	622.0	430.0	92.7577
F9	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	K	20	K20	CD34-	399.0	249.0	410.0	202.0	117.0	441.0	237.0	579.0	416.0	95.6031
F9	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS2_750ms_11.raw	3	22	L	17	L17	CD34+CD38+	367.0	239.0	393.0	170.0	103.0	424.0	309.0	580.0	377.0	72.8457
