"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","CD34","CD38","7-AAD","IdxCol","IdxRow","Time"
88126,55978,103173,81173,45283,117478,393.55,111.71,298.32,11,10,32.3128
114636,65671,114401,88628.8,49546,117232,358.7,186.515,176,12,10,32.6363
98260.4,59741,107792,64107.7,37480,112096,431.8,72.1056,611.6,13,10,32.9285
102234,60751,110287,97039.3,52502,121130,411.4,335.228,285.12,14,10,33.2026
114077,63696,117372,88162.9,41202,140232,330.65,104.678,-19.36,14,9,33.4588
85813.8,51853,108458,76601.2,41267,121650,389.3,256.911,546.48,13,9,33.7345
106573,65329,106911,67213.1,39170,112455,5287,80.2945,246.4,12,9,34.082
123456,66976,120802,77705.7,43495,117083,392.7,76.5106,168.96,11,9,34.3552
107317,63332,111052,87797.8,48219,119329,354.45,190.915,690.8,10,9,34.643
99812.6,59020,110832,48114.6,30459,103524,442.85,3742.58,833.36,9,9,34.8984
103299,61789,109563,61080.2,36615,109326,1883.6,3080.64,830.72,8,9,35.2292
88838.9,50413,115489,58427.2,31951,119842,423.3,3697.71,875.6,7,9,35.6162
108539,62320,114140,59880.1,33747,116286,1144.1,6440.58,1506.56,6,9,35.9442
102623,63451,105995,46601.4,27323,111776,830.45,8197.1,1737.12,5,9,36.224
95518.4,63244,98980,53378,33299,105054,56.1,1847.11,580.8,4,9,36.4685
111316,57649,126545,85974.7,46444,121317,99.45,652.068,311.52,3,9,36.7392
90632.3,57387,103502,61296.6,39562,101540,16.15,49.278,139.04,2,9,37.0652
98386.8,64447,100049,46359,27914,108841,30.6,47.5161,-2.64,1,9,37.3327
95319,63448,98455.8,43764.2,26581,107902,141.95,497.182,240.24,1,8,37.659
96455.5,65416,96632.5,40301,26445,99874,54.4,1135.19,574.64,2,8,37.9254
110667,62266,116479,95225.5,51888,120273,175.95,3589.5,975.92,3,8,38.2527
97034.9,61824,102861,53249,29732,117373,179.35,110.857,28.16,4,8,38.5186
116539,60568,126098,75813.9,35140,141393,1922.7,5307.92,1229.36,5,8,38.8868
107264,60460,116269,66279.2,36476,119083,2001.75,6248.63,1497.76,6,8,39.1632
116539,67342,113414,43761.1,24878,115280,856.8,3488.21,879.12,7,8,39.4337
107357,63766,110337,62716.2,35282,116495,478.55,5968.98,1400.96,8,8,39.8935
114002,58967,126702,90952.2,50508,118014,1840.25,3755.61,1252.24,9,8,40.1963
111015,66317,109708,84465.7,47244,117169,527.85,230.494,305.36,10,8,40.4078
91101.3,54928,108695,77377,43775,115842,379.1,168.032,88,11,8,40.6675
104772,61701,111284,68670.2,38651,116436,571.2,102.008,453.2,12,8,40.9623
112299,68609,107269,61267.4,36043,111401,358.7,72.1148,-80.96,13,8,41.2585
97589.4,64486,99178.4,56399.2,35031,105512,331.5,247.238,308,14,8,41.5854
111448,63450,115112,88341.8,51176,113130,1297.95,193.437,517.44,14,7,41.8582
109337,62791,114116,87753.1,45474,126468,358.7,125.795,198,13,7,42.1287
112604,66312,111286,76130.1,46455,107400,340.85,47.4771,177.76,12,7,42.4294
98601.3,59437,108719,70322.7,43478,106000,409.7,143.388,-73.04,11,7,42.7226
122203,65641,122008,74871.7,40050,122517,12583.4,185.856,878.24,10,7,43.0138
127850,69936,119807,73427.1,42354,113617,684.25,4843.43,840.4,9,7,43.2435
88945.7,58207,100145,40017.1,25879,101339,679.15,6190.71,1032.24,8,7,43.5377
89896.2,57774,101974,73198.3,42882,111868,3085.5,3345.37,982.96,7,7,43.811
98025.5,64656,99359.7,40718.1,24087,110786,889.1,3799.73,1057.76,6,7,44.1868
105684,65076,106431,50363,31206,105768,871.25,5439.17,1316.48,5,7,44.5236
116443,68777,110956,81284.3,42961,123997,200.6,257.815,272.8,4,7,44.7448
89991.5,63315,93148.2,43476.2,30658,92936.7,150.45,1209.98,408.32,3,7,45.0114
86530.3,61841,91700.4,49780.6,35333,92333.6,77.35,704.87,184.8,2,7,45.2799
90893,60887,97833.1,48143.7,30000,105171,133.45,274.543,83.6,1,7,45.547
80375.9,57750,91212.4,40926.1,25098,106866,50.15,114.394,24.64,1,6,45.8737
95497.9,63417,98688.8,54002,31735,111520,88.4,289.509,220.88,2,6,46.1405
94273.3,59972,103020,63384.9,38312,108425,130.9,394.224,286.88,3,6,46.4094
102492,62091,108179,57364.3,33126,113489,88.4,58.0689,100.32,4,6,46.677
101785,62574,106603,57920.7,33110,114645,1981.35,5739.99,1173.04,5,6,46.9944
123111,65400,123367,68093,35818,124589,1144.95,5352.02,1161.6,6,6,47.3626
107116,65545,107101,45457.4,27178,109614,1217.2,5929.29,1506.56,7,6,47.6492
111392,64952,112393,72150,41969,112665,440.3,2983.14,541.2,8,6,48.036
117231,62981,121987,44525.5,20458,142635,403.75,5051.15,1172.16,9,6,48.4881
106359,63000,110641,93967.1,53979,114086,367.2,221.714,560.56,10,6,48.8003
111153,61660,118140,87851.9,45571,126341,885.7,340.449,275.44,11,6,49.1446
108877,67433,105814,78069.7,44399,115236,420.75,123.147,649.44,12,6,49.4084
120762,66017,119882,81220.9,42183,126186,3997.55,52.2968,738.32,13,6,49.6797
113307,60014,123732,86358.5,42071,134525,357.85,138.995,14.08,14,6,49.9398
97228.9,61589,103460,80745.6,47692,110957,335.75,101.158,315.92,14,5,50.2431
80846.7,52727,100487,78162.2,47630,107547,410.55,270.108,18.48,13,5,50.5525
107797,67331,104923,63627.2,35368,117900,572.9,57.1279,116.16,12,5,50.8275
96874.7,61329,103520,64213.8,40780,103196,883.15,324.609,217.36,11,5,51.1685
93084.2,61113,99821.1,55599.4,36450,99966.1,972.4,79.9576,128.48,10,5,51.453
103001,58925,114558,69799.6,37765,121128,1645.6,5860.59,1495.12,9,5,51.7821
124845,66464,123102,77405.1,40662,124756,549.1,8388.09,1712.48,8,5,52.2961
113276,64297,115458,64506,34740,121689,1187.45,3995.05,1347.28,7,5,52.6037
100093,65585,100018,37844.6,22755,108995,428.4,4114.83,976.8,6,5,52.8832
109336,67046,106873,58361.7,34443,111047,469.2,6494.34,1508.32,5,5,53.208
91150.2,58896,101427,42077.4,24526,112435,69.7,337.031,249.92,4,5,53.4219
108185,62569,113315,92035.8,53004,113796,143.65,1448.46,492.8,3,5,53.6783
84882,58847,94530.3,64566.3,41922,100936,104.55,1045.43,730.4,2,5,53.9455
84356.9,56927,97114.1,53392.6,36359,96238.5,51.85,693.433,352.88,1,5,54.2132
108982,62198,114831,85832.2,51230,109801,81.6,2816.87,624.8,1,4,54.4806
89862.4,59492,98991.8,49169.1,32309,99735.3,62.9,327.352,343.2,2,4,54.8077
110501,59775,121150,76090.6,44590,111834,167.45,4269.74,858,3,4,55.0741
87396.2,60710,94343.6,60358.5,37336,105947,185.3,121.417,124.08,4,4,55.3476
92358.9,59789,101237,39788.3,26044,100122,627.3,4924.4,1200.32,5,4,55.6684
110686,65917,110046,56527.1,30787,120329,1641.35,7382.99,1715.12,6,4,55.9657
95504.1,60055,104220,40478.9,24715,107337,698.7,3694.15,787.6,7,4,56.281
116592,69240,110355,57391.4,35106,107138,476,3376.5,913.44,8,4,56.6155
113157,61741,120113,78894.4,38954,132732,736.95,7148.15,1666.72,9,4,56.9357
111558,64767,112883,84555.1,44403,124798,365.5,187.394,574.64,10,4,57.1955
127976,70492,118978,74946.6,41927,117149,574.6,141.608,118.8,11,4,57.4916
120050,70215,112050,72023.1,39625,119119,679.15,130.155,375.76,12,4,57.7644
109354,65457,109486,81663.9,47172,113456,572.9,78.2479,517.44,13,4,58.036
96850.7,64709,98088.5,70780.3,40306,115086,441.15,96.7445,260.48,14,4,58.3048
111786,66248,110584,73367.8,40559,118549,425,107.307,-6.16,14,3,58.5806
97853.7,53435,120014,96607.7,56906,111259,575.45,263.928,370.48,13,3,58.8319
119586,70881,110568,79364.5,44966,115670,504.05,57.1366,440.88,12,3,59.1394
95224.7,58705,106305,88705.8,50105,116025,432.65,172.426,274.56,11,3,59.4277
99976.4,65200,100492,55328,34702,104489,706.35,65.9111,282.48,10,3,59.7012
128838,71156,118662,71325.3,41542,112522,1244.4,7985.84,1503.04,9,3,59.927
97376.7,64548,98867.2,53226.2,33666,103613,1786.7,4404.17,1457.28,8,3,60.4145
130705,68296,125422,82320.2,42978,125528,443.7,4742.26,962.72,7,3,60.7306
99057.9,62242,104300,45343,27775,106988,876.35,3999.49,1036.64,6,3,61.0417
117310,65944,116584,63681.3,36411,114620,1316.65,3513.67,1151.92,5,3,61.3676
83824.6,59341,92575.7,42249,28644,96663.4,49.3,1139.59,466.4,4,3,61.5982
87727.3,59920,95949.5,56126.7,36913,99648.4,96.9,113.508,346.72,3,3,61.8659
96287.3,57243,110237,70122,38326,119906,37.4,2126.08,627.44,2,3,62.1956
117665,71193,108315,51134.7,31802,105376,166.6,1854.14,456.72,1,3,62.46
104220,64795,105412,62546.6,36136,113434,34.85,1246.96,527.12,1,2,62.7284
118826,62921,123764,85834.3,42882,131179,18.7,37.8376,235.84,2,2,62.9962
93239.1,54157,112830,95151.7,56016,111323,148.75,388.941,139.92,3,2,63.3223
92401.6,61868,97879.8,38505,23325,108187,197.2,2813.33,975.04,4,2,63.5886
102545,56073,119851,61822.8,34255,118278,1354.9,4633.03,1038.4,5,2,63.8376
96416.4,56801,111244,67738.3,40330,110074,1162.8,5719.85,1515.36,6,2,64.2747
113187,61264,121079,57928,33995,111674,854.25,6474.93,1337.6,7,2,64.6071
93307.6,57488,106370,48624.2,33314,95654.5,467.5,4317.22,1157.2,8,2,65.1377
116327,69066,110382,51434.2,28883,116705,638.35,5857.2,1458.16,9,2,65.4712
101140,59732,110968,66535,37382,116645,345.1,138.997,183.04,10,2,65.7279
99700.5,61605,106062,76305.8,44799,111627,459.85,74.7421,363.44,11,2,66.0576
107120,67269,104361,70889.5,42299,109833,503.2,86.1767,186.56,12,2,66.3691
99606.1,64538,101146,67174.6,38411,114612,1184.9,150.331,554.4,13,2,66.7022
104375,65216,104887,87126,48032,118877,331.5,122.278,511.28,14,2,67.0023
128261,71496,117569,84330.5,45003,122807,472.6,232.261,560.56,14,1,67.2796
91437.7,53276,112480,95223.4,53302,117079,1207,187.288,166.32,13,1,67.5884
118993,70499,110616,74948.6,44766,109722,8402.25,35.0224,685.52,12,1,67.8599
109669,63197,113728,78231.9,43354,118259,1615,186.357,486.64,11,1,68.1494
88847.8,59880,97240,68883.4,40866,110467,384.2,131.072,256.08,10,1,68.4214
108146,58044,122105,69122.6,40607,111558,2233.8,4482.44,1371.04,9,1,68.6586
121675,68073,117140,51120.2,26653,125697,877.2,3941.41,757.68,8,1,68.9271
106954,62634,111909,50333.9,29059,113517,447.1,3512.9,1049.84,7,1,69.2859
107133,63813,110026,50543,34406,96273.4,618.8,7633.92,1647.36,6,1,69.6833
115272,66821,113055,65767.5,36151,119226,4117.4,3411.24,1080.64,5,1,70.1358
94595.4,64928,95481.2,48247.7,32214,98154.8,81.6,1621.83,626.56,4,1,70.4105
94027.6,63941,96373.1,55112.7,39155,92245.4,200.6,383.655,59.84,3,1,70.6622
111634,67765,107962,69141.3,38841,116661,105.4,4588.31,1180.08,2,1,70.9176
88603.1,58376,99470.5,66002.6,42718,101258,85,2005.51,709.28,1,1,71.1828
102660,62737,107240,56529.2,31955,115935,2714.05,4095.18,1041.92,17,1,71.771
77463.8,56748,89459.9,38665.1,27608,91783.4,80.75,822.79,414.48,17,2,71.99
121717,66437,120067,70202.1,39234,117265,1455.2,7401.5,1348.16,17,3,72.262
83945.7,59773,92039.3,40006.7,26225,99976.4,39.95,2182.39,186.56,17,4,72.5127
94075.7,61223,100703,43540.6,26303,108485,408.85,4063.79,832.48,17,5,72.8457
81719.8,54953,97457.6,59970.6,37185,105694,4.25,799.919,318.56,17,6,73.0923
106826,65588,106741,62136.9,37361,108996,2901.05,3361.23,982.08,17,7,73.3259
92673,58153,104439,69057,44935,100717,56.95,1517.11,566.72,17,8,73.5567
111993,65843,111471,49092.2,30414,105784,1021.7,4215.07,797.28,17,9,73.8228
88708.1,57642,100857,61173.8,39439,101653,145.35,291.262,-0.88,17,10,74.1087
81858.6,49929,107446,62694.3,37195,110465,1326.85,3295.43,825.44,17,11,74.3793
90614.5,61766,96145.3,51751.4,31893,106343,62.9,281.592,10.56,17,12,74.6314
101411,59957,110847,74903.9,40094,122435,551.65,6577.93,1287.44,17,13,74.9551
100313,65225,100791,55799.1,35256,103723,192.1,802.536,230.56,17,14,75.2144
102525,60537,110992,63618.9,38803,107449,413.95,6736.35,1468.72,17,15,75.4734
111543,62501,116959,82092.4,43716,123067,175.1,1342.86,636.24,17,16,75.7248
88141.1,58372,98958.7,49474.9,30246,107200,92.65,805.188,136.4,18,16,75.9774
92617.9,53073,114367,70685.7,41954,110418,51,122.314,188.32,19,16,76.2414
101541,65305,101900,43905.7,26487,108635,51,3702.15,1009.36,20,16,76.5128
105399,64814,106573,57897.8,33949,111767,4544.95,5047.11,1384.24,21,16,76.8853
129370,67037,126473,82732,43602,124350,506.6,4091.06,958.32,22,16,77.2288
127741,67380,124245,78513.8,40251,127835,8337.65,3787.35,1459.92,23,16,77.648
101556,61431,108342,51675.5,31818,106437,500.65,3198.74,781.44,24,16,77.9472
121073,67410,117707,55460.1,33151,109639,1032.75,4003.87,1192.4,24,14,78.2551
106987,59869,117114,67511.6,33918,130445,1698.3,4250.19,985.6,23,14,78.5409
117028,64865,118238,66650.5,37980,115008,443.7,5736.66,1190.64,22,14,78.8164
116230,64504,118089,61616.9,34039,118632,810.9,316.698,381.04,22,15,79.1065
97924.9,59608,107664,72142.7,42904,110198,461.55,124.022,144.32,21,15,79.4249
118884,69429,112218,81285.4,49220,108231,694.45,124.873,100.32,20,15,79.7453
111811,66070,110907,77422.8,41607,121950,391.85,102.911,706.64,19,15,80.0158
105556,65216,106074,57067.9,29729,125803,5865,197.262,594,18,15,80.2994
103172,64629,104620,69134,43628,103850,54.4,783.193,202.4,18,14,80.5415
99490.4,63736,102300,86825.4,51015,111540,47.6,1104.39,614.24,19,14,80.8096
111831,68461,107053,53742,31399,112170,123.25,572.865,231.44,20,14,81.1367
102174,64959,103081,47870.2,26982,116271,413.95,5355.63,1116.72,21,14,81.3592
107298,63960,109942,77132.6,47870,105598,406.3,171.549,39.6,21,13,81.6067
117644,66208,116450,89202.9,48394,120800,547.4,169.771,217.36,20,13,81.8709
106738,66565,105088,69655,38658,118085,765.85,77.3436,98.56,19,13,82.2093
113334,67504,110030,79133.6,44742,115911,548.25,265.691,660,18,13,82.4996
114465,63764,117646,93150.7,46585,131045,151.3,4777.5,1178.32,18,12,82.7832
101673,66308,100489,45719.4,27801,107776,88.4,698.709,178.64,19,12,83.0524
88206.1,59109,97796.9,60645.5,35759,111146,195.5,166.295,118.8,20,12,83.3174
114919,60688,124099,90231.4,43383,136307,453.9,4304.02,1327.04,21,12,83.6071
121614,68743,115941,64063,35718,117544,514.25,3437.22,743.6,22,12,83.955
97895.5,62236,103086,85484.9,44754,125181,461.55,263.942,314.16,22,13,84.2287
97125.7,58751,108342,52974.5,32995,105220,435.2,8129.39,1664.08,23,12,84.5442
99359.6,63294,102879,43359.7,24615,115443,445.4,3152.1,850.08,24,12,85.0638
105556,63857,108331,59322.6,32405,119974,2584,6380.55,1523.28,24,10,85.3863
99151.3,61389,105849,74980.9,43258,113596,2042.55,3701.9,1034,23,10,85.8244
113976,62855,118838,84816.2,44686,124390,417.35,4280.27,1221.44,22,10,86.347
103467,62924,107762,64458.2,40399,104565,506.6,119.616,129.36,22,11,86.663
112344,68183,107982,81256.2,47556,111978,483.65,132.819,177.76,21,11,86.9476
108969,65836,108472,68408.1,40505,110682,518.5,93.2147,181.28,20,11,87.2085
109916,63346,113716,87660.6,49843,115260,466.65,131.941,385.44,19,11,87.4805
124419,71008,114831,87536.8,49079,116889,459,167.142,199.76,18,11,87.7861
89512.6,59959,97838.5,44466.2,27439,106204,43.35,4366.55,828.96,18,10,88.003
87427.4,58872,97323.7,63534.6,40790,102079,91.8,260.468,193.6,19,10,88.268
123456,69497,116420,65859,36967,116757,65.45,1687.83,375.76,20,10,88.5361
108414,67427,105373,46242.6,28271,107197,714,4374.39,1092.08,21,10,88.9624
93814,62231,98796.3,47563.4,30344,102726,449.65,65.0634,16.72,21,9,89.2609
94109.5,54845,112454,92968.7,54655,111477,375.7,134.593,515.68,20,9,89.5363
103208,65710,102935,57275.9,32022,117220,663,93.1965,109.12,19,9,89.7943
100306,64500,101917,69584.3,42413,107521,411.4,275.388,215.6,18,9,90.0784
87188,52624,108581,63134.2,32890,125800,51.85,1351.67,464.64,18,8,90.2907
92115.9,62684,96307,53022.3,34964,99384.2,28.9,1094.72,565.84,19,8,90.595
82629.4,56561,95740.9,72759.4,46241,103120,147.9,1068.3,490.16,20,8,90.9191
114761,68525,109755,56746.6,33946,109555,2128.4,7413.73,1630.64,21,8,91.2252
112348,66369,110938,53236.6,31762,109845,1486.65,4740.37,1127.28,22,8,91.6906
98945.8,56213,115356,73038.2,44658,107184,408,84.4286,150.48,22,9,91.967
105871,65638,105706,51264.7,29146,115271,786.25,6575.26,1521.52,23,8,92.2228
104919,62013,110880,57531.8,31763,118704,593.3,3133.61,664.4,24,8,92.4716
114643,62685,119857,77196.1,43216,117066,610.3,5790.32,1277.76,24,6,92.7577
114045,66563,112285,62251.3,34136,119513,702.95,7684.07,1649.12,23,6,93.0902
98296.9,58298,110501,43524,25561,111591,806.65,4237.1,1217.04,22,6,93.3995
120178,68629,114762,90165.9,45573,129663,656.2,150.397,652.96,22,7,93.627
88802.4,55561,104745,47137,27431,112616,357,75.6351,-125.84,21,7,93.8966
121692,66156,120552,87346.5,46627,122769,493,315.858,432.96,20,7,94.1654
109466,66969,107123,58560.3,33358,115049,560.15,104.649,395.12,19,7,94.4666
81327.3,51096,104311,82486.6,53527,100993,880.6,170.609,153.12,18,7,94.7667
99583,63743,102384,66822.1,43266,101217,60.35,2238.71,838.64,18,6,95.0102
90286.9,59941,98714.5,51496.6,32587,103565,155.55,388.94,48.4,19,6,95.3366
102124,63762,104965,51830.5,30068,112969,31.45,4046.24,1143.12,20,6,95.6031
104247,65264,104681,43876.6,26123,110075,954.55,5007.08,1101.76,21,6,95.8425
101357,57953,114619,60754.7,37417,106412,494.7,66.8177,320.32,21,5,96.1116
104940,64418,106761,82595.8,43212,125266,461.55,120.502,425.92,20,5,96.3622
110283,63761,113354,86701.7,47469,119701,432.65,189.146,322.08,19,5,96.6268
103542,62849,107968,74575.3,45386,107684,332.35,149.558,423.28,18,5,96.9097
103688,64177,105883,63440,41495,100195,124.1,818.384,560.56,18,4,97.1986
101012,67525,98036.9,36371.9,21618,110263,198.9,1005.81,120.56,19,4,97.4537
101801,66213,100760,39857,22303,117117,86.7,237.589,43.12,20,4,97.7363
103844,62536,108826,58809.9,32747,117695,595.85,3972.25,860.64,21,4,98.156
105196,61647,111833,43023.8,26935,104682,629.85,4650.72,968,22,4,98.4543
101162,63365,104628,80783,46267,114427,382.5,116.992,386.32,22,5,98.7142
106876,64206,109090,55449.7,35138,103419,1198.5,4365.53,1261.04,23,4,99.0363
104580,59252,115672,67503.3,43078,102695,6081.75,3835.15,1107.92,24,4,99.3273
115941,62261,122040,65171.6,32462,131572,446.25,5285.22,1211.76,24,2,99.6128
103355,61040,110968,58656,36209,106164,1066.75,6264.59,1549.68,23,2,99.9607
111628,60039,121849,77445.7,43135,117665,702.1,5730.47,1153.68,22,2,100.21
100430,65904,99869.5,58193.2,37123,102733,970.7,218.118,529.76,22,3,100.435
94116.6,56814,108565,54674.9,34323,104396,1325.15,84.3132,385.44,21,3,100.718
100393,56936,115557,72965.4,34082,140305,487.9,60.6586,412.72,20,3,101.037
